Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX2585813	10/11/2017 13:43	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282167	SRP100646	PRJNA376597	376597	SRS1999478	SAMN06436075	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747352	6436075	GSE95310	GSM2501620		DOT-T1E				FALSE	Fail					
SRX2585816	10/11/2017 13:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282170	SRP100646	PRJNA376597	376597	SRS1999481	SAMN06436072	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747355	6436072	GSE95310	GSM2501623		Co-culture MG1655/DOT-T1E				FALSE	Fail					
SRX2585817	10/11/2017 13:43	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282171	SRP100646	PRJNA376597	376597	SRS1999482	SAMN06436071	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747356	6436071	GSE95310	GSM2501624		Co-culture MG1655/DOT-T1E				FALSE	Fail					
SRX2631115	3/31/2017 11:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332294	SRP101620	PRJNA378562	378562	SRS2040620	SAMN06553740	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3809187	6553740				KT2440				TRUE	Fail					
SRX2631116	3/31/2017 11:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332295	SRP101620	PRJNA378562	378562	SRS2040621	SAMN06553739	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3809188	6553739				KT2440				TRUE	Fail					
SRX2631117	3/31/2017 11:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332296	SRP101620	PRJNA378562	378562	SRS2037826	SAMN06553738	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3809189	6553738				KT2440				TRUE	Fail					
SRX2631118	3/31/2017 11:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332297	SRP101620	PRJNA378562	378562	SRS2037824	SAMN06553737	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3809190	6553737				KT2440				TRUE	Fail					
SRX272832	7/22/2015 17:03	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836135	SRP021905	PRJNA200633	200633	SRS417336	SAMN02086481	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382413	2086481	GSE46491	GSM1131198	27933319;24249296	KT2440	wild type			TRUE	Pass	Carbon3	Glucose	1	Glucose	
SRX272833	7/22/2015 17:03	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836136	SRP021905	PRJNA200633	200633	SRS417337	SAMN02086478	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382414	2086478	GSE46491	GSM1131199	27933319;24249296	KT2440	wild type			TRUE	Pass	Carbon3	Fructose	1	Glucose	
SRX272834	7/22/2015 17:03	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836137	SRP021905	PRJNA200633	200633	SRS417338	SAMN02086479	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382415	2086479	GSE46491	GSM1131200	27933319;24249296	KT2440	wild type			TRUE	Pass	Carbon3	Glycerol	1	Glucose	
SRX272835	7/22/2015 17:03	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836138	SRP021905	PRJNA200633	200633	SRS417339	SAMN02086480	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382416	2086480	GSE46491	GSM1131201	27933319;24249296	KT2440	wild type			TRUE	Pass	Carbon3	Succinate	1	Glucose	
SRX3166179	9/6/2018 15:35	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012662	SRP117011	PRJNA401985	401985	SRS2496780	SAMN07613238	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466989	7613238	GSE103579	GSM2774697	28968917	KT2442	fleQ mutant			TRUE	Pass	FleQ2	Del_fleQ	1	Control	
SRX3166181	9/6/2018 15:35	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012664	SRP117011	PRJNA401985	401985	SRS2496783	SAMN07613240	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466991	7613240	GSE103579	GSM2774698	28968917	KT2442	wild-type			TRUE	Pass	FleQ2	Control	1	Control	
SRX3166182	9/6/2018 15:35	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012666	SRP117011	PRJNA401985	401985	SRS2496782	SAMN07613239	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466992	7613239	GSE103579	GSM2774699	28968917	KT2442	wild-type			TRUE	Pass	FleQ2	Control	2	Control	
SRX3601673	1/26/2018 5:20	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513654	SRP131442	PRJNA431706	431706	SRS2869680	SAMN08398748	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987175	8398748				KT2440				TRUE	Fail					
SRX3601674	1/26/2018 4:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513653	SRP131442	PRJNA431706	431706	SRS2869681	SAMN08398749	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987176	8398749				KT2440				TRUE	Fail					
SRX3601675	1/26/2018 5:17	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513652	SRP131442	PRJNA431706	431706	SRS2869682	SAMN08398750	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987177	8398750				KT2440				TRUE	Fail					
SRX3601676	1/26/2018 5:28	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513651	SRP131442	PRJNA431706	431706	SRS2869683	SAMN08398751	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987178	8398751				KT2440				TRUE	Fail					
SRX3601677	1/26/2018 5:17	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513650	SRP131442	PRJNA431706	431706	SRS2869684	SAMN08398752	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987179	8398752				KT2440				TRUE	Fail					
SRX3601678	1/26/2018 4:51	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513649	SRP131442	PRJNA431706	431706	SRS2869685	SAMN08398753	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4987180	8398753				KT2440				TRUE	Fail					
SRX3721462	2/13/2019 18:05	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748798	SRP133074	PRJNA434582	434582	SRS2979113	SAMN08564401	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133122	8564401	GSE110803	GSM3017010	29708644	KT2440	Wild Type			TRUE	Pass	Iron	Control	1	Control	
SRX3721463	2/13/2019 18:05	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748799	SRP133074	PRJNA434582	434582	SRS2979114	SAMN08564400	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133123	8564400	GSE110803	GSM3017011	29708644	KT2440	delta crc			TRUE	Pass	Iron	Del_crc	1	Control	
SRX3721464	2/13/2019 18:05	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748800	SRP133074	PRJNA434582	434582	SRS2979115	SAMN08564399	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133124	8564399	GSE110803	GSM3017012	29708644	KT2440	delta hfq			TRUE	Pass	Iron	Del_hfq	1	Control	
SRX3721465	2/13/2019 18:05	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748801	SRP133074	PRJNA434582	434582	SRS2979116	SAMN08564398	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133125	8564398	GSE110803	GSM3017013	29708644	KT2440	delta crc / delta hfq			TRUE	Pass	Iron	Del_crc_hfq	1	Control	
SRX3823276	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868854	SRP136065	PRJNA439203	439203	SRS3072876	SAMN08742151	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261136	8742151	GSE112064	GSM3056914	30291330					FALSE	Pass					
SRX3823277	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868855	SRP136065	PRJNA439203	439203	SRS3072877	SAMN08742150	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261137	8742150	GSE112064	GSM3056915	30291330					FALSE	Fail					
SRX3823278	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868856	SRP136065	PRJNA439203	439203	SRS3072878	SAMN08742149	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261138	8742149	GSE112064	GSM3056916	30291330					FALSE	Pass					
SRX3823279	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868857	SRP136065	PRJNA439203	439203	SRS3072879	SAMN08742148	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261139	8742148	GSE112064	GSM3056917	30291330					FALSE	Fail					
SRX3823280	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868858	SRP136065	PRJNA439203	439203	SRS3072880	SAMN08742147	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261140	8742147	GSE112064	GSM3056918	30291330					FALSE	Pass					
SRX3823281	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868859	SRP136065	PRJNA439203	439203	SRS3072881	SAMN08742146	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261141	8742146	GSE112064	GSM3056919	30291330					FALSE	Pass					
SRX3823282	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868860	SRP136065	PRJNA439203	439203	SRS3072882	SAMN08742145	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261142	8742145	GSE112064	GSM3056920	30291330					FALSE	Fail					
SRX3823283	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868861	SRP136065	PRJNA439203	439203	SRS3072883	SAMN08742144	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261143	8742144	GSE112064	GSM3056921	30291330					FALSE	Pass					
SRX3823284	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868862	SRP136065	PRJNA439203	439203	SRS3072884	SAMN08742143	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261144	8742143	GSE112064	GSM3056922	30291330					FALSE	Pass					
SRX3823285	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868863	SRP136065	PRJNA439203	439203	SRS3072885	SAMN08742142	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261145	8742142	GSE112064	GSM3056923	30291330					FALSE	Pass					
SRX3823286	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868864	SRP136065	PRJNA439203	439203	SRS3072886	SAMN08742139	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261146	8742139	GSE112064	GSM3056924	30291330					FALSE	Pass					
SRX3823287	1/28/2019 11:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868865	SRP136065	PRJNA439203	439203	SRS3072887	SAMN08742141	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261147	8742141	GSE112064	GSM3056925	30291330					FALSE	Fail					
SRX3921725	4/11/2018 1:13	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981330	SRP139421	PRJNA449573	449573	SRS3156398	SAMN08912376	SRA686740	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5378973	8912376				Pseudomonas putida KT2440	wild type			TRUE	Pass	FinR	Control	1	Control	10.1128/AEM.01210-18
SRX3921834	4/11/2018 2:30	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981451	SRP139424	PRJNA449581	449581	SRS3156498	SAMN08912377	SRA686758	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5379082	8912377				KT2440	wild type			TRUE	Pass	FinR	Control	2	Control	10.1128/AEM.01210-18
SRX3921973	4/11/2018 4:08	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981622	SRP139442	PRJNA449585	449585	SRS3156608	SAMN08912378	SRA686792	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5379221	8912378				KT2440	wild type			TRUE	Pass	FinR	Control	3	Control	10.1128/AEM.01210-18
SRX3922005	4/11/2018 5:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981671	SRP139452	PRJNA449593	449593	SRS3156624	SAMN08912379	SRA686819	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5379253	8912379				KT2440	finR deletion mutant			TRUE	Pass	FinR	Del_finR	1	Control	10.1128/AEM.01210-18
SRX3922933	4/11/2018 7:07	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6982603	SRP139482	PRJNA449599	449599	SRS3157539	SAMN08912380	SRA686855	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5380181	8912380				KT2440	finR deletion mutant			TRUE	Pass	FinR	Del_finR	2	Control	10.1128/AEM.01210-18
SRX3923031	4/11/2018 7:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6982702	SRP139486	PRJNA449600	449600	SRS3157637	SAMN08912381	SRA686859	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5380279	8912381				Pseudomonas putida KT2440	finR deletion mutant			TRUE	Pass	FinR	Del_finR	3	Control	10.1128/AEM.01210-18
SRX393077	6/25/2014 0:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 1000	SRR1051303	SRP034542	PRJNA231122	231122	SRS516023	SAMN02440170	SRA117651	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	567125	2440170				KT2440				TRUE	Fail					
SRX393123	6/25/2014 0:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 1000	SRR1051304	SRP034542	PRJNA231122	231122	SRS516069	SAMN02440171	SRA117651	RNA-Seq	other	TRANSCRIPTOMIC		GEO	0	0	567171	2440171				KT2440				TRUE	Fail					
SRX3961835	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029613	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428137	8944411				KT2440				TRUE	Fail					
SRX3961836	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029612	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428138	8944411				KT2440				TRUE	Fail					
SRX3961837	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029611	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428139	8944411				KT2440				TRUE	Fail					
SRX3961838	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029610	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428140	8944411				KT2440				TRUE	Fail					
SRX3961839	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029609	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428141	8944411				KT2440				TRUE	Fail					
SRX3961840	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029608	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428142	8944411				KT2440				TRUE	Fail					
SRX3961841	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029607	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428143	8944411				KT2440				TRUE	Fail					
SRX3961842	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029606	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428144	8944411				KT2440				TRUE	Fail					
SRX3961843	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029605	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428145	8944411				KT2440				TRUE	Fail					
SRX3961844	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029604	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428146	8944411				KT2440				TRUE	Fail					
SRX3961845	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029603	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428147	8944411				KT2440				TRUE	Fail					
SRX3961846	4/18/2018 14:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029602	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5428148	8944411				KT2440				TRUE	Fail					
SRX4277492	6/21/2018 13:48	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405887	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764877	8944411				KT2440				TRUE	Fail					
SRX4277493	6/21/2018 13:48	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405886	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764878	8944411				KT2440				TRUE	Fail					
SRX4277494	6/21/2018 13:49	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405885	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764879	8944411				KT2440				TRUE	Pass	Zn2	Zn2.5mM	1	Zn0mM	
SRX4277495	6/21/2018 13:48	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405884	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764880	8944411				KT2440				TRUE	Fail					
SRX4277496	6/21/2018 13:49	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405883	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764881	8944411				KT2440				TRUE	Pass	Zn2	Zn0mM	2	Zn0mM	
SRX4277497	6/21/2018 13:48	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405882	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764882	8944411				KT2440				TRUE	Pass	Zn2	Zn1.5mM	2	Zn0mM	
SRX4277498	6/21/2018 13:49	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405881	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764883	8944411				KT2440				TRUE	Pass	Zn2	Zn0.2mM	1	Zn0mM	
SRX4277499	6/21/2018 13:48	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405880	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5764884	8944411				KT2440				TRUE	Fail					
SRX4364709	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495268	SRP152621	PRJNA480068	480068	SRS3524269	SAMN09628471	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929102	9628471	GSE116756	GSM3260143			wild type			TRUE	Pass	Myristic_acid	Control	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
SRX4364710	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495269	SRP152621	PRJNA480068	480068	SRS3524270	SAMN09628470	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929103	9628470	GSE116756	GSM3260144			wild type			TRUE	Pass	Myristic_acid	Control	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
SRX4364711	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495270	SRP152621	PRJNA480068	480068	SRS3524268	SAMN09628469	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929104	9628469	GSE116756	GSM3260145			wild type			TRUE	Pass	Myristic_acid	Control	3	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
SRX4364712	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495271	SRP152621	PRJNA480068	480068	SRS3524272	SAMN09628468	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929105	9628468	GSE116756	GSM3260146			wild type			TRUE	Pass	Myristic_acid	Myristic_acid	1	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
SRX4364713	1/1/2019 13:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495272	SRP152621	PRJNA480068	480068	SRS3524273	SAMN09628467	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929106	9628467	GSE116756	GSM3260147			wild type			TRUE	Pass	Myristic_acid	Myristic_acid	2	Control	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480068
