,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_num,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,KT2440,PrimaryQC,project_name,condition_name,rep_name,reference_condition,DOI,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
SRX8894564,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396336,SRP276152,PRJNA655507,655507.0,,SAMN15739487,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711867,,,,,,True,Pass,ALE,GalactoseA5,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:GalactoseA5,True,True
SRX8894565,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396337,SRP276152,PRJNA655507,655507.0,,SAMN15739564,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711868,,,,,,True,Pass,ALE,GalactoseA6,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:GalactoseA6,True,True
SRX8894566,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396338,SRP276152,PRJNA655507,655507.0,,SAMN15739563,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711869,,,,,,True,Pass,ALE,GalactoseA6,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:GalactoseA6,True,True
SRX8894567,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396339,SRP276152,PRJNA655507,655507.0,,SAMN15739562,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711870,,,,,,True,Pass,ALE,GalactoseA8,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:GalactoseA8,True,True
SRX8894568,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396340,SRP276152,PRJNA655507,655507.0,,SAMN15739561,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711871,,,,,,True,Pass,ALE,GalactoseA8,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:GalactoseA8,True,True
SRX8245718,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684953,SRP260018,PRJNA630234,630234.0,SRS6593307,SAMN14828923,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747341.0,14828923.0,GSE149827,GSM4513733,,KT2440,wild type,,,True,Pass,ALE,IL_Control,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Control,True,True
SRX8245719,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684954,SRP260018,PRJNA630234,630234.0,SRS6593308,SAMN14828922,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747342.0,14828922.0,GSE149827,GSM4513734,,KT2440,wild type,,,True,Pass,ALE,IL_Control,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Control,True,True
SRX8245720,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684955,SRP260018,PRJNA630234,630234.0,SRS6593309,SAMN14828921,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747343.0,14828921.0,GSE149827,GSM4513735,,KT2440,wild type,,,True,Pass,ALE,IL_Control,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Control,True,True
SRX8245721,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684956,SRP260018,PRJNA630234,630234.0,SRS6593311,SAMN14828971,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747344.0,14828971.0,GSE149827,GSM4513736,,KT2440,wild type,,,True,Pass,ALE,IL_Control,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Control,True,True
SRX8245722,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684957,SRP260018,PRJNA630234,630234.0,SRS6593310,SAMN14828970,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747345.0,14828970.0,GSE149827,GSM4513737,,KT2440,wild type,,,True,Pass,ALE,IL_TEOH_OAc,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_TEOH_OAc,True,True
SRX8245723,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684958,SRP260018,PRJNA630234,630234.0,SRS6593312,SAMN14828969,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747346.0,14828969.0,GSE149827,GSM4513738,,KT2440,wild type,,,True,Pass,ALE,IL_TEOH_OAc,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_TEOH_OAc,True,True
SRX8245724,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684959,SRP260018,PRJNA630234,630234.0,SRS6593313,SAMN14828968,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747347.0,14828968.0,GSE149827,GSM4513739,,KT2440,wild type,,,True,Pass,ALE,IL_TEA_HS,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_TEA_HS,True,True
SRX8245725,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684960,SRP260018,PRJNA630234,630234.0,SRS6593314,SAMN14828967,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747348.0,14828967.0,GSE149827,GSM4513740,,KT2440,wild type,,,True,Pass,ALE,IL_TEA_HS,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_TEA_HS,True,True
SBRG_IL__IL3__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,ALE,IL_Mixed,1.0,IL_Control,,True,True,True,ALE:IL_Mixed,True,True
SBRG_IL__IL3__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,ALE,IL_Mixed,2.0,IL_Control,,True,True,True,ALE:IL_Mixed,True,True
SRX8245728,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684963,SRP260018,PRJNA630234,630234.0,SRS6593317,SAMN14828964,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747351.0,14828964.0,GSE149827,GSM4513743,,KT2440 PP_5350',9bp deletion in its PP_5350,,,True,Pass,ALE,IL_PP5350,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_PP5350,True,True
SRX8245729,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684964,SRP260018,PRJNA630234,630234.0,SRS6593318,SAMN14828963,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747352.0,14828963.0,GSE149827,GSM4513744,,KT2440 PP_5350',9bp deletion in its PP_5350,,,True,Pass,ALE,IL_PP5350,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_PP5350,True,True
SRX8245730,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684965,SRP260018,PRJNA630234,630234.0,SRS6593319,SAMN14828962,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747353.0,14828962.0,GSE149827,GSM4513745,,KT2440 TA8_F83_I1,evolved,,,True,Pass,ALE,IL_T8,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_T8,True,True
SRX8245731,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684966,SRP260018,PRJNA630234,630234.0,SRS6593320,SAMN14828961,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747354.0,14828961.0,GSE149827,GSM4513746,,KT2440 TA8_F83_I1,evolved,,,True,Pass,ALE,IL_T8,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_T8,True,True
SRX8245732,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684967,SRP260018,PRJNA630234,630234.0,SRS6593321,SAMN14828960,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747355.0,14828960.0,GSE149827,GSM4513747,,KT2440 TA9_F60_I1,evolved,,,True,Pass,ALE,IL_T9,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_T9,True,True
SRX8245733,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684968,SRP260018,PRJNA630234,630234.0,SRS6593322,SAMN14828959,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747356.0,14828959.0,GSE149827,GSM4513748,,KT2440 TA9_F60_I1,evolved,,,True,Pass,ALE,IL_T9,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_T9,True,True
SBRG_IL__wt__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,ALE,IL_Control2,1.0,IL_Control,,True,True,True,ALE:IL_Control2,True,True
SBRG_IL__wt__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,ALE,IL_Control2,2.0,IL_Control,,True,True,True,ALE:IL_Control2,True,True
SRX8245726,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684961,SRP260018,PRJNA630234,630234.0,SRS6593315,SAMN14828966,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747349.0,14828966.0,GSE149827,GSM4513741,,KT2440,wild type,,,True,Pass,ALE,IL_Glc+Ace,1.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Glc+Ace,True,True
SRX8245727,7/9/2020 17:14,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR11684962,SRP260018,PRJNA630234,630234.0,SRS6593316,SAMN14828965,SRA1072170,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,10747350.0,14828965.0,GSE149827,GSM4513742,,KT2440,wild type,,,True,Pass,ALE,IL_Glc+Ace,2.0,IL_Control,10.1039/D0GC01663B,True,True,True,ALE:IL_Glc+Ace,True,True
SBRG_Stress3__butanol__1,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165048,SRP145859,PRJNA455036,455036.0,,SAMN09064749,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Butanol,1.0,Control,,True,True,True,Fuel:Butanol,True,True
SBRG_Stress3__butanol__2,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165046,SRP145860,PRJNA455037,455037.0,,SAMN09064748,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Butanol,2.0,Control,,True,True,True,Fuel:Butanol,True,True
SBRG_Stress3__glc__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165051,SRP145856,PRJNA455030,455030.0,,SAMN09064738,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Control,1.0,Control,,True,True,True,Fuel:Control,True,True
SBRG_Stress3__glc__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165052,SRP145855,PRJNA455031,455031.0,,SAMN09064746,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Control,2.0,Control,,True,True,True,Fuel:Control,True,True
SBRG_Stress3__isopentanol__1,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165050,SRP145857,PRJNA455033,455033.0,,SAMN09064751,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Isopentanol,1.0,Control,,True,True,True,Fuel:Isopentanol,True,True
SBRG_Stress3__isopentanol__2,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7165049,SRP145858,PRJNA455034,455034.0,,SAMN09064750,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,Fuel,Isopentanol,2.0,Control,,True,True,True,Fuel:Isopentanol,True,True
SBRG_UNeb__coum__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate,1.0,Glucose,,True,True,True,Aromatic:Coumarate,True,True
SBRG_UNeb__coum__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate,2.0,Glucose,,True,True,True,Aromatic:Coumarate,True,True
SBRG_UNeb__coum__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate,3.0,Glucose,,True,True,True,Aromatic:Coumarate,True,True
SBRG_UNeb__coumferul__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate+ferulate,1.0,Glucose,,True,True,True,Aromatic:Coumarate+ferulate,True,True
SBRG_UNeb__coumferul__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate+ferulate,2.0,Glucose,,True,True,True,Aromatic:Coumarate+ferulate,True,True
SBRG_UNeb__coumferul__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Coumarate+ferulate,3.0,Glucose,,True,True,True,Aromatic:Coumarate+ferulate,True,True
SBRG_UNeb__ferulate__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Ferulate,1.0,Glucose,,True,True,True,Aromatic:Ferulate,True,True
SBRG_UNeb__ferulate__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Ferulate,2.0,Glucose,,True,True,True,Aromatic:Ferulate,True,True
SBRG_UNeb__ferulate__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Ferulate,3.0,Glucose,,True,True,True,Aromatic:Ferulate,True,True
SBRG_UNeb__glc__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Glucose,1.0,Glucose,,True,True,True,Aromatic:Glucose,True,True
SBRG_UNeb__glc__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Glucose,2.0,Glucose,,True,True,True,Aromatic:Glucose,True,True
SBRG_UNeb__glc__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,,,,,True,Pass,Aromatic,Glucose,3.0,Glucose,,True,True,True,Aromatic:Glucose,True,True
SRX8894553,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396325,SRP276152,PRJNA655507,655507.0,,SAMN15739509,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711856,,,,,,True,Pass,ALE,XyloseA1,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA1,True,True
SRX8894554,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396326,SRP276152,PRJNA655507,655507.0,,SAMN15739508,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711857,,,,,,True,Pass,ALE,XyloseA1,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA1,True,True
SRX8894555,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396327,SRP276152,PRJNA655507,655507.0,,SAMN15739507,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711858,,,,,,True,Pass,ALE,XyloseA2,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA2,True,True
SRX8894556,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396328,SRP276152,PRJNA655507,655507.0,,SAMN15739504,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711859,,,,,,True,Pass,ALE,XyloseA2,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA2,True,True
SRX8894557,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396329,SRP276152,PRJNA655507,655507.0,,SAMN15739502,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711860,,,,,,True,Pass,ALE,XyloseA3,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA3,True,True
SRX8894558,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396330,SRP276152,PRJNA655507,655507.0,,SAMN15739499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711861,,,,,,True,Pass,ALE,XyloseA3,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA3,True,True
SRX8894559,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396331,SRP276152,PRJNA655507,655507.0,,SAMN15739497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711862,,,,,,True,Pass,ALE,XyloseA4,1.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA4,True,True
SRX8894560,7/15/2021,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,NextSeq 500,SRR12396332,SRP276152,PRJNA655507,655507.0,,SAMN15739495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,155767.0,GSE155767,GSM4711863,,,,,,True,Pass,ALE,XyloseA4,2.0,IL_Control,10.1021/acssuschemeng.1c03765,True,True,True,ALE:XyloseA4,True,True
SBRG_relA__LB_control__1,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963251,SRP163387,PRJNA455888,455888.0,,SAMN09064762,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Control,1.0,Control,,True,True,True,RelA:Control,True,True
SBRG_relA__LB_control__2,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963248,SRP163390,PRJNA455889,455889.0,,SAMN09064742,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Control,2.0,Control,,True,True,True,RelA:Control,True,True
SBRG_relA__LB_control__3,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963249,SRP163389,PRJNA455890,455890.0,,SAMN09064761,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Control,3.0,Control,,True,True,True,RelA:Control,True,True
SBRG_relA__relA_control__1,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963250,SRP163388,PRJNA455891,455891.0,,SAMN09064755,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA,1.0,Control,,True,True,True,RelA:Del_relA,True,True
SBRG_relA__relA_control__2,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963252,SRP163386,PRJNA455892,455892.0,,SAMN09064745,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA,2.0,Control,,True,True,True,RelA:Del_relA,True,True
SBRG_relA__relA_control__3,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963254,SRP163384,PRJNA455893,455893.0,,SAMN09064760,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA,3.0,Control,,True,True,True,RelA:Del_relA,True,True
SBRG_relA__relA_lignin__1,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963247,SRP163391,PRJNA455895,455895.0,,SAMN09064741,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA_lignin,1.0,Control,,True,True,True,RelA:Del_relA_lignin,True,True
SBRG_relA__relA_lignin__2,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963245,SRP163393,PRJNA455896,455896.0,,SAMN09064758,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA_lignin,2.0,Control,,True,True,True,RelA:Del_relA_lignin,True,True
SBRG_relA__relA_lignin__3,10/4/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,SRR7963246,SRP163392,PRJNA455897,455897.0,,SAMN09064757,,RNA-Seq,Random,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,,,True,Pass,RelA,Del_relA_lignin,3.0,Control,,True,True,True,RelA:Del_relA_lignin,True,True
SRX2012748,1/3/2017 9:58,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2000,SRR4019222,SRP081270,PRJNA338603,338603.0,SRS1609953,SAMN05560035,SRA451295,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,2909265.0,5560035.0,GSE85475,GSM2267536,28130298,KT2440,,,,True,Pass,Multistress,Control,3.0,Control,10.1128/AEM.03236-16,True,True,True,Multistress:Control,True,True
