,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
GB062_gfg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ACTTGA_S8_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose_gluconate,TRUE,TRUE
GB062_gfg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GATCAG_S9_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose_gluconate,TRUE,TRUE
GB062_gg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TGACCA_S4_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose_gluconate,TRUE,TRUE
GB062_gg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ACAGTG_S5_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose_gluconate,TRUE,TRUE
GB062_gg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GCCAAT_S6_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose_gluconate,TRUE,TRUE
GB062_glc_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ATCACG_S1_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_gluconate,TRUE,TRUE
GB062_glc_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CGATGT_S2_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_gluconate,TRUE,TRUE
GB062_glc_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TTAGGC_S3_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_gluconate,TRUE,TRUE
GB062_glu_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CAAAAG_S40_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose,TRUE,TRUE
GB062_glu_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CACTCA_S41_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose,TRUE,TRUE
GB062_glu_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CATGGC_S42_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_glucose,TRUE,TRUE
KT2440_f_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GTGAAA_S19_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose,TRUE,TRUE
KT2440_f_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GTGGCC_S20_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose,TRUE,TRUE
KT2440_f_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CGTACG_S21_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose,TRUE,TRUE
KT2440_fg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CAACTA_S25_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose,TRUE,TRUE
KT2440_fg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CACCGG_S26_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose,TRUE,TRUE
KT2440_fg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CACGAT_S27_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose,TRUE,TRUE
KT2440_gfg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TCATTC_S34_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose_gluconate,TRUE,TRUE
KT2440_gfg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TCCCGA_S35_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose_gluconate,TRUE,TRUE
KT2440_gfg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TCGAAG_S36_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_fructose_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_fructose_glucose_gluconate,TRUE,TRUE
KT2440_gg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CTATAC_S31_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose_gluconate,TRUE,TRUE
KT2440_gg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GACGAC_S32_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose_gluconate,TRUE,TRUE
KT2440_gg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-TACAGC_S33_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose_gluconate,TRUE,TRUE
KT2440_glc_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CAGGCG_S28_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_gluconate,TRUE,TRUE
KT2440_glc_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CATTTT_S29_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_gluconate,TRUE,TRUE
KT2440_glc_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CGGAAT_S30_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_gluconate,TRUE,TRUE
KT2440_glu_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GAGTGG_S22_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose,TRUE,TRUE
KT2440_glu_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-ACTGAT_S23_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose,TRUE,TRUE
KT2440_glu_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-ATTCCT_S24_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_KT2440_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_KT2440_glucose,TRUE,TRUE
SBRG_GAL_A30_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA30,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA30,TRUE,TRUE
SBRG_GAL_A30_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA30,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA30,TRUE,TRUE
SBRG_GAL_A32_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA32,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA32,TRUE,TRUE
SBRG_GAL_A32_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA32,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA32,TRUE,TRUE
SBRG_GAL_A36_1,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA36,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA36,TRUE,TRUE
SBRG_GAL_A36_2,7/1/2020 0:00,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,0,SBRG,0,0,,,,,,Pseudomonas putida KT2440,Evolved,NC_002947.4,SBRG_ALE,GalALE_GalactoseA36,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:GalALE_GalactoseA36,TRUE,TRUE
SBRG_IL__IL3__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Mixed,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Mixed,TRUE,TRUE
SBRG_IL__IL3__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Mixed,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Mixed,TRUE,TRUE
SBRG_IL__wt__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control2,,1,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control2,TRUE,TRUE
SBRG_IL__wt__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,SBRG_ALE,IL_Control2,,2,IL_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,SBRG_ALE:IL_Control2,TRUE,TRUE
SBRG_Stress3__butanol__1,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_butanol,,1,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_butanol,TRUE,TRUE
SBRG_Stress3__butanol__2,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_butanol,,2,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_butanol,TRUE,TRUE
SBRG_Stress3__glc__1,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_Control,,1,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_Control,TRUE,TRUE
SBRG_Stress3__glc__2,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_Control,,2,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_Control,TRUE,TRUE
SBRG_Stress3__isopentanol__1,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_isopentanol,,1,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_isopentanol,TRUE,TRUE
SBRG_Stress3__isopentanol__2,5/15/2018,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,BRC-JBEI,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Fuel,Fuel_isopentanol,,2,Fuel_Control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Fuel:Fuel_isopentanol,TRUE,TRUE
SBRG_UNeb__coum__1,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate,,1,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate,TRUE,TRUE
SBRG_UNeb__coum__2,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate,,2,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate,TRUE,TRUE
SBRG_UNeb__coum__3,4/23/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,PAIRED,ILLUMINA,Illumina NextSeq 550,,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,SBRG,0,0,,,,,,Pseudomonas putida KT2440,WT,NC_002947.4,Aromatic,Aromatic_Coumarate,,3,Aromatic_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Aromatic:Aromatic_Coumarate,TRUE,TRUE
