Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00456	12598616	9742162	261699	265638	0	0	0	0	168872	0	0	0	0	1165067	473063	522115	77.32723975395392	12598616.0	12332978.0	97.89	265638.0	2.11	ecoli_00456_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12598616.0	0.0	20-40	51.0	18.310301757010077	39.56627108882436	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12626981	3690739	12626981	505079240	517967	499590755	1.0866582043641309	0.0279	0.4538	0.5183		
ecoli_00457	13698690	10337070	490903	245565	0	0	0	0	221111	0	0	0	0	1267240	614927	521874	75.46028123857099	13698690.0	13453125.0	98.21	245565.0	1.79	ecoli_00457_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13698690.0	0.0	20-40	49.0	15.624674659998783	39.46057396729177	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13728200	4783648	13728200	549128000	552283	542366144	1.2313806617036465	0.0316	0.4416	0.5268		
ecoli_00458	12358356	9715307	105113	204134	0	0	0	0	360857	0	0	0	0	898035	528411	546499	78.61326377068276	12358356.0	12154222.0	98.35	204134.0	1.65	ecoli_00458_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12358356.0	0.0	20-40	49.0	16.523175456913606	39.518898953873794	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12381150	3628668	12381150	495246000	512160	489843120	1.0909487406258709	0.0319	0.4462	0.5219		
ecoli_00459	14569648	10721143	870498	237948	0	0	0	0	188608	0	0	0	0	1464402	636749	450300	73.58546342368739	14569648.0	14331700.0	98.37	237948.0	1.63	ecoli_00459_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14569648.0	0.0	20-40	50.0	17.345027516669887	39.50549175930674	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14601286	5104693	14601286	584051440	573575	576825257	1.2372511229490335	0.0316	0.4366	0.5318		
ecoli_00460	13556549	10050752	683726	285276	0	0	0	0	163248	0	0	0	0	1314471	597506	461570	74.13945835330216	13556549.0	13271273.0	97.9	285276.0	2.1	ecoli_00460_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13556549.0	0.0	20-40	50.0	18.04730759229121	39.505888777446245	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13584756	4524817	13584756	543390240	1802044	535212190	1.5050049481934014	0.0324	0.4393	0.5283		
ecoli_00461	7623231	4135931	2319506	110165	0	0	0	0	61153	0	0	0	0	728479	147474	120523	54.2543050315542	7623231.0	7513066.0	98.55	110165.0	1.45	ecoli_00461_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7623231.0	0.0	20-40	52.0	15.035087510807662	39.594391669359105	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7639658	2178025	7639658	305586320	270525	302483365	1.0154103102521082	0.017	0.3517	0.6313		
ecoli_00462	7614677	4265166	2400407	100663	0	0	0	0	17103	0	0	0	0	623953	113175	94210	56.01243493322172	7614677.0	7514014.0	98.68	100663.0	1.32	ecoli_00462_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7614677.0	0.0	20-40	52.0	15.539661907758664	39.59413511564575	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7633220	2171032	7633220	305328800	263561	302226584	1.016024692069664	0.0132	0.3478	0.6391		
ecoli_00463	7516739	5018755	1243183	106694	0	0	0	0	42910	0	0	0	0	694747	257147	153303	66.76771669203893	7516739.0	7410045.0	98.58	106694.0	1.42	ecoli_00463_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7516739.0	0.0	20-40	51.0	18.215321215096843	39.58376005871696	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7533563	2161627	7533563	301342520	292977	298193982	1.0448369516522262	0.0268	0.4122	0.561		
ecoli_00464	7115320	4805409	1040952	98538	0	0	0	0	61247	0	0	0	0	701928	253678	153568	67.53609113855737	7115320.0	7016782.0	98.62	98538.0	1.38	ecoli_00464_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7115320.0	0.0	20-40	49.0	17.63641918511534	39.52865169802623	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7130896	2247438	7130896	285235840	910091	281385966	1.3497160805598625	0.0278	0.4193	0.5529		
ecoli_00465	11583028	6005030	3178275	182925	0	0	0	0	70414	0	0	0	0	1541624	395781	208979	51.84335218735549	11583028.0	11400103.0	98.42	182925.0	1.58	ecoli_00465_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11583028.0	0.0	20-40	51.0	14.254807827521029	39.61039349986895	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	11596406	3219818	11596406	463856240	334100	459334429	0.9748302620656779	0.027999999999999997	0.3714	0.6006		
ecoli_00466	13307088	7002543	3449786	197951	0	0	0	0	83930	0	0	0	0	1866241	465380	241257	52.622654933972036	13307088.0	13109137.0	98.51	197951.0	1.49	ecoli_00466_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13307088.0	0.0	20-40	50.0	13.165048813823296	39.5254259233876	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	13322062	4237827	13322062	532882480	1169090	526077453	1.2770220931264245	0.0297	0.3789	0.5914		
ecoli_00467	11469357	7684347	1944463	232296	0	0	0	0	133133	0	0	0	0	755545	409271	310302	66.99893463949199	11469357.0	11237061.0	97.97	232296.0	2.03	ecoli_00467_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11469357.0	0.0	20-40	51.0	16.709455905264395	39.51024865648528	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11485267	4098904	11485267	459410680	330510	453782874	1.225005478758134	0.0272	0.3712	0.6016		
ecoli_00468	10580509	7014831	1936591	215043	0	0	0	0	115843	0	0	0	0	683254	325699	289248	66.29956082453123	10580509.0	10365466.0	97.97	215043.0	2.03	ecoli_00468_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10580509.0	0.0	20-40	50.0	16.219592154171707	39.53476028421695	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	10594866	3097662	10594866	423794640	314060	419363102	1.0456805211127729	0.0262	0.3661	0.6076		
ecoli_00469	13353448	7508459	2838740	207062	0	0	0	0	91658	0	0	0	0	1938204	495029	274296	56.228616009887496	13353448.0	13146386.0	98.45	207062.0	1.55	ecoli_00469_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13353448.0	0.0	20-40	50.0	13.698594694576327	39.52694412708987	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13369701	4230189	13369701	534788040	1231015	527937737	1.2809379581488023	0.0306	0.3992	0.5703		
ecoli_00470	13328276	8046098	2038384	210441	0	0	0	0	82788	0	0	0	0	2142087	526649	281829	60.36863282242954	13328276.0	13117835.0	98.42	210441.0	1.58	ecoli_00470_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13328276.0	0.0	20-40	51.0	14.931574807909355	39.608433228723655	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13344668	3706615	13344668	533786720	370094	528555786	0.9799670550065388	0.0329	0.4346	0.5325		
ecoli_00471	7703079	3764010	2899608	117740	0	0	0	0	45522	0	0	0	0	636889	132152	107158	48.86370761613635	7703079.0	7585339.0	98.47	117740.0	1.53	ecoli_00471_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7703079.0	0.0	20-40	51.0	14.453856273399275	39.51682437633056	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7720097	2442491	7720097	308803880	1062753	304527847	1.3847083138981284	0.0151	0.3235	0.6614		
ecoli_00472	7690433	3998356	2596060	107019	0	0	0	0	46623	0	0	0	0	680454	144872	117049	51.99129879943041	7690433.0	7583414.0	98.61	107019.0	1.39	ecoli_00472_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7690433.0	0.0	20-40	52.0	15.464216723592504	39.59370792255781	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7707028	2458048	7707028	308281120	1015045	304040364	1.3756132714192812	0.0166	0.3419	0.6415		
ecoli_00473	8244044	5929104	698231	123184	0	0	0	0	60256	0	0	0	0	944197	305740	183332	71.91984904495901	8244044.0	8120860.0	98.51	123184.0	1.49	ecoli_00473_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8244044.0	0.0	20-40	50.0	18.073820096738924	39.583846107565655	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8261890	2591183	8261890	330475600	1049649	326032254	1.3445307308618246	0.0287	0.4442	0.5271		
ecoli_00474	7528129	4906408	1340105	115170	0	0	0	0	59870	0	0	0	0	680257	269903	156416	65.17433481812013	7528129.0	7412959.0	98.47	115170.0	1.53	ecoli_00474_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7528129.0	0.0	20-40	49.0	17.03817077073751	39.487980213941604	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7544451	2453799	7544451	301778040	953182	297399601	1.4508805876000783	0.0243	0.3941	0.5816		
ecoli_00475	9785663	7258225	984747	159254	0	0	0	0	50240	0	0	0	0	734075	331063	268059	74.17203106217741	9785663.0	9626409.0	98.37	159254.0	1.63	ecoli_00475_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9785663.0	0.0	20-40	50.0	16.970891390862633	39.47559782101632	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9798743	3461628	9798743	391949720	344804	387143768	1.226165437750536	0.0234	0.4095	0.5671		
ecoli_00476	11090456	8655547	750105	149681	0	0	0	0	78272	0	0	0	0	810328	335990	310533	78.04500554350516	11090456.0	10940775.0	98.65	149681.0	1.35	ecoli_00476_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11090456.0	0.0	20-40	50.0	15.987717967676966	39.54077668222118	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11104080	3464282	11104080	444163200	972597	438630280	1.245695275970634	0.0242	0.4213	0.5545		
ecoli_00477	14169157	10576254	1606844	206864	0	0	0	0	113584	0	0	0	0	728027	460631	476953	74.64278926403314	14169157.0	13962293.0	98.54	206864.0	1.46	ecoli_00477_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14169157.0	0.0	20-40	52.0	15.703796768230202	39.576860712320425	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14187048	4408720	14187048	567481920	1303149	560379693	1.251533617141494	0.0246	0.3662	0.6092		
ecoli_00478	11947659	8630514	1399820	190522	0	0	0	0	140972	0	0	0	0	738032	463249	384550	72.23602548415552	11947659.0	11757137.0	98.41	190522.0	1.59	ecoli_00478_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11947659.0	0.0	20-40	51.0	15.686211436230288	39.51623041802583	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11963670	3968993	11963670	478546800	1153689	471823541	1.4049323911475324	0.0264	0.3698	0.6038		
ecoli_00479	10444460	7406151	444140	166980	0	0	0	0	87603	0	0	0	0	1644145	425251	270190	70.90985077256269	10444460.0	10277480.0	98.4	166980.0	1.6	ecoli_00479_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10444460.0	0.0	20-40	51.0	18.88117422521891	39.59239539430473	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10460537	2987726	10460537	418421480	301163	414155331	1.0195817384900985	0.0361	0.4607	0.5032		
ecoli_00480	9429332	6991172	106923	133567	0	0	0	0	82147	0	0	0	0	1455047	393623	266853	74.14281308580502	9429332.0	9295765.0	98.58	133567.0	1.42	ecoli_00480_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9429332.0	0.0	20-40	50.0	18.507385372558137	39.52290172835149	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9443987	2693247	9443987	377759480	270507	373904531	1.0204771035792404	0.0363	0.4681	0.4956		
ecoli_00481	9510226	6887607	119805	151157	0	0	0	0	110439	0	0	0	0	1563831	416882	260505	72.42316849252583	9510226.0	9359069.0	98.41	151157.0	1.59	ecoli_00481_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9510226.0	0.0	20-40	49.0	17.627506642048132	39.48217339945444	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9529880	3316981	9529880	381195200	269297	376626856	1.198426422997981	0.0377	0.4591	0.5032		
ecoli_00482	10844553	7834703	140448	159164	0	0	0	0	112918	0	0	0	0	1872813	421347	303160	72.24551348497259	10844553.0	10685389.0	98.53	159164.0	1.47	ecoli_00482_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10844553.0	0.0	20-40	51.0	17.892936928637518	39.58605522975451	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10866206	3368883	10866206	434648240	1335514	428792508	1.3472347201958073	0.0363	0.4653	0.4984		
ecoli_00483	12287307	9499953	19104	291894	0	0	0	0	227216	0	0	0	0	1193946	542638	512556	77.31517573378774	12287307.0	11995413.0	97.62	291894.0	2.38	ecoli_00483_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12287307.0	0.0	20-40	51.0	18.8491959793491	39.56589682344553	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12319236	3817896	12319236	492769440	1896206	485832887	1.4076670420146185	0.0356	0.4468	0.5176		
ecoli_00484	14727358	11388633	18206	329075	0	0	0	0	244670	0	0	0	0	1434240	720726	591808	77.32977632512227	14727358.0	14398283.0	97.77	329075.0	2.23	ecoli_00484_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14727358.0	0.0	20-40	50.0	17.465320159873723	39.51661472478634	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14769029	4886535	14769029	590761160	2375955	581492012	1.5690178413218636	0.0339	0.4476	0.5185		
ecoli_00485	15169370	10097453	1821859	354562	0	0	0	0	131818	0	0	0	0	1601609	703764	458305	66.56474856899133	15169370.0	14814808.0	97.66	354562.0	2.34	ecoli_00485_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15169370.0	0.0	20-40	51.0	14.288746169546338	39.58764694908226	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15212917	4324435	15212917	608516680	510415	602235486	1.0322139402982349	0.0368	0.4023	0.561		
ecoli_00486	13119157	9840361	10404	279178	0	0	0	0	94219	0	0	0	0	1786933	677988	430074	75.00757098950794	13119157.0	12839979.0	97.87	279178.0	2.13	ecoli_00486_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13119157.0	0.0	20-40	48.0	13.941838072372864	39.50132352254036	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13155383	3724733	13155383	526215320	429108	520784020	1.0321440280378005	0.0417	0.4675	0.4908		
ecoli_00487	7480186	5368966	815036	80678	0	0	0	0	40346	0	0	0	0	863009	185221	126930	71.77583552066753	7480186.0	7399508.0	98.92	80678.0	1.08	ecoli_00487_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7480186.0	0.0	20-40	51.0	18.215650980487172	39.592039689922146	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7495914	2367153	7495914	299836560	946728	295780008	1.3529210713996986	0.02	0.4873	0.4927		
ecoli_00488	7090734	4689457	1292150	104650	0	0	0	0	44290	0	0	0	0	677960	162528	119699	66.13500097451124	7090734.0	6986084.0	98.52	104650.0	1.48	ecoli_00488_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7090734.0	0.0	20-40	50.0	16.458857238860464	39.52371404709301	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7105392	2239687	7105392	284215680	913739	280364674	1.3549590226689814	0.0183	0.4479	0.5338		
ecoli_00489	6685041	5153506	406455	90544	0	0	0	0	24348	0	0	0	0	600820	229827	179541	77.09011807107841	6685041.0	6594497.0	98.65	90544.0	1.35	ecoli_00489_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6685041.0	0.0	20-40	51.0	21.345341991670693	39.564538945984026	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6698829	2070466	6698829	267953160	866885	264377949	1.334267153259174	0.0256	0.4163	0.5579999999999999		
ecoli_00490	7339928	5418399	781814	92982	0	0	0	0	49898	0	0	0	0	565534	235020	196281	73.82087399222445	7339928.0	7246946.0	98.73	92982.0	1.27	ecoli_00490_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7339928.0	0.0	20-40	51.0	19.808223207121507	39.57463683567468	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7355401	2172375	7355401	294216040	243064	291075536	1.0674142714992698	0.025	0.3892	0.5858		
ecoli_00491	14573386	8187318	4154764	443178	0	0	0	0	244460	0	0	0	0	646208	479245	418213	56.17992963337415	14573386.0	14130208.0	96.96	443178.0	3.04	ecoli_00491_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14573386.0	0.0	20-40	50.0	13.905011027609575	39.47181334523082	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14613683	5328377	14613683	584547320	510197	577114121	1.2716162996008604	0.0271	0.3172	0.6557		
ecoli_00492	14670842	12135851	14521	239711	0	0	0	0	191250	0	0	0	0	889846	609097	590566	82.72088950313827	14670842.0	14431131.0	98.37	239711.0	1.63	ecoli_00492_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14670842.0	0.0	20-40	49.0	15.188062922946674	39.5198957224132	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14700431	4593990	14700431	588017240	1922574	580026452	1.3589377073366078	0.0324	0.4428	0.5247		
ecoli_00493	14953024	11960252	24805	301061	0	0	0	0	321601	0	0	0	0	1118281	601428	625596	79.9855066105692	14953024.0	14651963.0	97.99	301061.0	2.01	ecoli_00493_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14953024.0	0.0	20-40	51.0	16.784784703371187	39.573154366635144	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14986531	4604008	14986531	599461240	2088674	591295580	1.3621664680105088	0.0307	0.447	0.5223		
ecoli_00494	15725919	12565291	99805	271855	0	0	0	0	284827	0	0	0	0	1193316	688655	622170	79.9017914310763	15725919.0	15454064.0	98.27	271855.0	1.73	ecoli_00494_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15725919.0	0.0	20-40	49.0	15.652812889795008	39.46700227821344	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15770593	5488441	15770593	630823720	522509	623200955	1.2083827475606022	0.0304	0.4463	0.5233		
ecoli_00495	11324370	7206330	1107558	197887	0	0	0	0	89411	0	0	0	0	2016344	454007	252833	63.63559297338395	11324370.0	11126483.0	98.25	197887.0	1.75	ecoli_00495_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11324370.0	0.0	20-40	50.0	16.034528581181345	39.49862844467286	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11340914	3647622	11340914	453636560	1129338	447416380	1.371181370390429	0.0314	0.4357	0.5329		
ecoli_00496	10069438	7136889	89558	159030	0	0	0	0	76824	0	0	0	0	1958900	395568	252669	70.8767361197318	10069438.0	9910408.0	98.42	159030.0	1.58	ecoli_00496_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10069438.0	0.0	20-40	50.0	17.387863897506804	39.52364133926839	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10084639	2859266	10084639	403385560	295067	399304448	1.0117149458696535	0.0335	0.4776	0.4889		
ecoli_00497	12001017	6338396	2951959	171099	0	0	0	0	51217	0	0	0	0	1874448	414239	199659	52.81549055384222	12001017.0	11829918.0	98.57	171099.0	1.43	ecoli_00497_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12001017.0	0.0	20-40	50.0	14.900854045643767	39.50597620185023	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	12019652	3351295	12019652	480786080	394920	476037203	0.98773179955626	0.031	0.39899999999999997	0.57		
ecoli_00498	9898564	5610581	1857347	131988	0	0	0	0	62701	0	0	0	0	1687626	365051	183270	56.680756925954114	9898564.0	9766576.0	98.67	131988.0	1.33	ecoli_00498_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9898564.0	0.0	20-40	51.0	16.304139779381366	39.610428846042716	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9911519	2751959	9911519	396460760	274925	392598167	0.9742686766781156	0.0317	0.4291	0.5392		
ecoli_00499	11436004	7105817	1538722	175499	0	0	0	0	88669	0	0	0	0	1874580	383776	268941	62.13548893477128	11436004.0	11260505.0	98.47	175499.0	1.53	ecoli_00499_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11436004.0	0.0	20-40	51.0	15.549223498259025	39.52606583558383	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	11451429	3597846	11451429	458057160	1104833	452130851	1.2937924603121584	0.031	0.4136	0.5554		
ecoli_00500	11495831	7515622	968791	205919	0	0	0	0	80123	0	0	0	0	2041419	404239	279718	65.37693534290823	11495831.0	11289912.0	98.21	205919.0	1.79	ecoli_00500_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11495831.0	0.0	20-40	51.0	15.819604362257092	39.52496718158087	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11511964	3606707	11511964	460478560	1149352	454486993	1.301160905298175	0.0318	0.4358	0.5324		
ecoli_00501	8314883	5380889	1728375	105999	0	0	0	0	65778	0	0	0	0	586446	234362	213034	64.71394726780882	8314883.0	8208884.0	98.73	105999.0	1.27	ecoli_00501_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8314883.0	0.0	20-40	51.0	16.622719128698375	39.52271715669361	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8333590	2411747	8333590	333343600	291371	329859492	1.045200207833599	0.0234	0.3458	0.6309		
ecoli_00502	7353093	4761240	1546703	92828	0	0	0	0	66788	0	0	0	0	480754	210670	194110	64.75152701047028	7353093.0	7260265.0	98.74	92828.0	1.26	ecoli_00502_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7353093.0	0.0	20-40	51.0	17.550772310393175	39.516681075569146	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7370066	2302686	7370066	294802640	1044542	290699075	1.391970234730598	0.024	0.3438	0.6322		
ecoli_00503	8401811	5799630	1267639	96895	0	0	0	0	56868	0	0	0	0	791643	220021	169115	69.02833210601858	8401811.0	8304916.0	98.85	96895.0	1.15	ecoli_00503_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8401811.0	0.0	20-40	51.0	18.224783030479607	39.588451585021375	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8419947	2661594	8419947	336797880	1055568	332247217	1.351155476394329	0.0213	0.4389	0.5398		
ecoli_00504	8720667	4882070	2587101	107602	0	0	0	0	42110	0	0	0	0	787331	183597	130856	55.98275911693453	8720667.0	8613065.0	98.77	107602.0	1.23	ecoli_00504_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8720667.0	0.0	20-40	51.0	15.228669681251	39.51806576263032	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	8739303	2768879	8739303	349572120	1151589	344765233	1.3750773374032232	0.0191	0.3697	0.6112		
ecoli_00505	6605665	5038879	6474	112175	0	0	0	0	104349	0	0	0	0	828851	307598	207339	76.28117683836525	6605665.0	6493490.0	98.3	112175.0	1.7	ecoli_00505_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6605665.0	0.0	20-40	48.0	19.993028541597464	39.472935427394525	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6619219	2274609	6619219	264768760	216608	261634107	1.1839210184766509	0.0342	0.4359	0.53		
ecoli_00506	5303592	4051391	1549	101156	0	0	0	0	120229	0	0	0	0	641588	212528	175151	76.38956767413482	5303592.0	5202436.0	98.09	101156.0	1.91	ecoli_00506_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5303592.0	0.0	20-40	50.0	22.124936722333857	39.58108674272079	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	5313564	1546082	5313564	212542560	151320	210310320	1.0502555347032614	0.0339	0.4321	0.534		
ecoli_00507	12984493	10369913	9470	196936	0	0	0	0	203806	0	0	0	0	1158598	533031	512739	79.86382679708788	12984493.0	12787557.0	98.48	196936.0	1.52	ecoli_00507_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12984493.0	0.0	20-40	49.0	14.950867966181212	39.51843911040655	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13014367	3784638	13014367	520574680	516452	514950917	1.0802989880337628	0.0328	0.4425	0.5247		
ecoli_00508	12675262	9699960	34160	259447	0	0	0	0	221972	0	0	0	0	1366628	613941	479154	76.52670216994332	12675262.0	12415815.0	97.95	259447.0	2.05	ecoli_00508_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12675262.0	0.0	20-40	50.0	18.484619110944422	39.50997541510385	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12705915	4389178	12705915	508236600	514178	502005346	1.2260537710192456	0.0347	0.4603	0.505		
ecoli_00509	12470168	9567025	228908	236360	0	0	0	0	252790	0	0	0	0	1150283	537439	497363	76.71929520115526	12470168.0	12233808.0	98.1	236360.0	1.9	ecoli_00509_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12470168.0	0.0	20-40	51.0	18.771923405541123	39.56234647360004	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12498907	3682128	12498907	499956280	512110	494477220	1.0959078261803212	0.0329	0.4471	0.52		
ecoli_00510	11931101	9247570	16392	255579	0	0	0	0	160791	0	0	0	0	1212393	588729	449647	77.50810256320855	11931101.0	11675522.0	97.86	255579.0	2.14	ecoli_00510_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11931101.0	0.0	20-40	48.0	17.125077911183507	39.447151440592116	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11958002	3985289	11958002	478320080	1804836	470868505	1.5578637217153837	0.034	0.4585	0.5075		
ecoli_00511	14788410	11094982	15076	335959	0	0	0	0	108468	0	0	0	0	2019012	811752	403161	75.02484716071572	14788410.0	14452451.0	97.73	335959.0	2.27	ecoli_00511_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14788410.0	0.0	20-40	48.0	13.748446835856251	39.447652925500435	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14827510	5185409	14827510	593100400	569219	585709000	1.2462308236514423	0.04	0.4636	0.4964		
