Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX3823277	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868855	SRP136065	PRJNA439203	439203	SRS3072877	SAMN08742150	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261137	8742150	GSE112064	GSM3056915	30291330				
SRX3823278	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868856	SRP136065	PRJNA439203	439203	SRS3072878	SAMN08742149	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261138	8742149	GSE112064	GSM3056916	30291330				
SRX3823279	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868857	SRP136065	PRJNA439203	439203	SRS3072879	SAMN08742148	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261139	8742148	GSE112064	GSM3056917	30291330				
SRX3823280	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868858	SRP136065	PRJNA439203	439203	SRS3072880	SAMN08742147	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261140	8742147	GSE112064	GSM3056918	30291330				
SRX3823281	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868859	SRP136065	PRJNA439203	439203	SRS3072881	SAMN08742146	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261141	8742146	GSE112064	GSM3056919	30291330				
SRX3823282	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868860	SRP136065	PRJNA439203	439203	SRS3072882	SAMN08742145	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261142	8742145	GSE112064	GSM3056920	30291330				
SRX3823283	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868861	SRP136065	PRJNA439203	439203	SRS3072883	SAMN08742144	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261143	8742144	GSE112064	GSM3056921	30291330				
SRX3823284	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868862	SRP136065	PRJNA439203	439203	SRS3072884	SAMN08742143	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261144	8742143	GSE112064	GSM3056922	30291330				
SRX3823285	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868863	SRP136065	PRJNA439203	439203	SRS3072885	SAMN08742142	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261145	8742142	GSE112064	GSM3056923	30291330				
SRX3823286	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868864	SRP136065	PRJNA439203	439203	SRS3072886	SAMN08742139	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261146	8742139	GSE112064	GSM3056924	30291330				
SRX3823287	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868865	SRP136065	PRJNA439203	439203	SRS3072887	SAMN08742141	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261147	8742141	GSE112064	GSM3056925	30291330				
SRX3921725	2018-04-11 01:13:11	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981330	SRP139421	PRJNA449573	449573	SRS3156398	SAMN08912376	SRA686740	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5378973	8912376				Pseudomonas putida KT2440	wild type		
SRX3921834	2018-04-11 02:30:12	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981451	SRP139424	PRJNA449581	449581	SRS3156498	SAMN08912377	SRA686758	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5379082	8912377				KT2440	wild type		
SRX3921973	2018-04-11 04:08:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981622	SRP139442	PRJNA449585	449585	SRS3156608	SAMN08912378	SRA686792	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5379221	8912378				KT2440	wild type		
SRX3922005	2018-04-11 05:09:11	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6981671	SRP139452	PRJNA449593	449593	SRS3156624	SAMN08912379	SRA686819	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5379253	8912379				KT2440	finR deletion mutant		
SRX3922933	2018-04-11 07:07:20	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6982603	SRP139482	PRJNA449599	449599	SRS3157539	SAMN08912380	SRA686855	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5380181	8912380				KT2440	finR deletion mutant		
SRX3923031	2018-04-11 07:26:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina MiSeq	SRR6982702	SRP139486	PRJNA449600	449600	SRS3157637	SAMN08912381	SRA686859	RNA-Seq	cDNA	TRANSCRIPTOMIC		HUAZHONG AGRICULTURAL UNIVERSITY	0	0	5380279	8912381				Pseudomonas putida KT2440	finR deletion mutant		
SRX393077	2014-06-25 00:00:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 1000	SRR1051303	SRP034542	PRJNA231122	231122	SRS516023	SAMN02440170	SRA117651	RNA-Seq	other	TRANSCRIPTOMIC		IFG-KIT	0	0	567125	2440170				KT2440			
SRX393123	2014-06-25 00:00:00	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 1000	SRR1051304	SRP034542	PRJNA231122	231122	SRS516069	SAMN02440171	SRA117651	RNA-Seq	other	TRANSCRIPTOMIC		IFG-KIT	0	0	567171	2440171				KT2440			
SRX3961835	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029613	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428137	8944411				KT2440			
SRX3961836	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029612	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428138	8944411				KT2440			
SRX3961837	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029611	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428139	8944411				KT2440			
SRX3961838	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029610	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428140	8944411				KT2440			
SRX3961839	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029609	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428141	8944411				KT2440			
SRX3961840	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029608	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428142	8944411				KT2440			
SRX3961841	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029607	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428143	8944411				KT2440			
SRX3961842	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029606	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428144	8944411				KT2440			
SRX3961843	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029605	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428145	8944411				KT2440			
SRX3961844	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029604	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428146	8944411				KT2440			
SRX3961845	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029603	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428147	8944411				KT2440			
SRX3961846	2018-04-18 14:14:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7029602	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA692064	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5428148	8944411				KT2440			
SRX4277492	2018-06-21 13:48:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405887	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764877	8944411				KT2440			
SRX4277493	2018-06-21 13:48:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405886	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764878	8944411				KT2440			
SRX4277494	2018-06-21 13:49:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405885	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764879	8944411				KT2440			
SRX4277495	2018-06-21 13:48:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405884	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764880	8944411				KT2440			
SRX4277496	2018-06-21 13:49:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405883	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764881	8944411				KT2440			
SRX4277497	2018-06-21 13:48:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405882	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764882	8944411				KT2440			
SRX4277498	2018-06-21 13:49:26	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405881	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764883	8944411				KT2440			
SRX4277499	2018-06-21 13:48:14	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 3000	SRR7405880	SRP140912	PRJNA450701	450701	SRS3191991	SAMN08944411	SRA725747	RNA-Seq	cDNA	TRANSCRIPTOMIC		WUHAN POLYTECHNIC UNIVERSITY	0	0	5764884	8944411				KT2440			
SRX4364709	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495268	SRP152621	PRJNA480068	480068	SRS3524269	SAMN09628471	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929102	9628471	GSE116756	GSM3260143			wild type		
SRX4364710	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495269	SRP152621	PRJNA480068	480068	SRS3524270	SAMN09628470	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929103	9628470	GSE116756	GSM3260144			wild type		
SRX4364711	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495270	SRP152621	PRJNA480068	480068	SRS3524268	SAMN09628469	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929104	9628469	GSE116756	GSM3260145			wild type		
SRX4364712	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495271	SRP152621	PRJNA480068	480068	SRS3524272	SAMN09628468	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929105	9628468	GSE116756	GSM3260146			wild type		
SRX4364713	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495272	SRP152621	PRJNA480068	480068	SRS3524273	SAMN09628467	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929106	9628467	GSE116756	GSM3260147			wild type		
SRX4364714	2019-01-01 13:00:09	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR7495273	SRP152621	PRJNA480068	480068	SRS3524271	SAMN09628466	SRA734883	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5929107	9628466	GSE116756	GSM3260148			wild type		
SRX4552613	2018-10-23 16:42:14	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693534;SRR7693535	SRP157937	PRJNA486005	486005	SRS3669689	SAMN09832830	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160662	9832830	GSE118554	GSM3333090	30298597	KT2440			
SRX4552614	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693536;SRR7693537	SRP157937	PRJNA486005	486005	SRS3669690	SAMN09832829	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160663	9832829	GSE118554	GSM3333091	30298597	KT2440			
SRX4552615	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693538;SRR7693539	SRP157937	PRJNA486005	486005	SRS3669691	SAMN09832828	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160664	9832828	GSE118554	GSM3333092	30298597	KT2440			
SRX4552616	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693540;SRR7693541	SRP157937	PRJNA486005	486005	SRS3669692	SAMN09832827	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160665	9832827	GSE118554	GSM3333093	30298597	KT2440			
SRX4552617	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693542;SRR7693543	SRP157937	PRJNA486005	486005	SRS3669693	SAMN09832826	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160666	9832826	GSE118554	GSM3333094	30298597	KT2440			
SRX4552618	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693544;SRR7693545	SRP157937	PRJNA486005	486005	SRS3669694	SAMN09832825	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160667	9832825	GSE118554	GSM3333095	30298597	KT2440			
SRX4552619	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693546;SRR7693547	SRP157937	PRJNA486005	486005	SRS3669695	SAMN09832824	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160668	9832824	GSE118554	GSM3333096	30298597	KT2440			
SRX4552620	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693548;SRR7693549	SRP157937	PRJNA486005	486005	SRS3669696	SAMN09832823	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160669	9832823	GSE118554	GSM3333097	30298597	KT2440			
SRX4552621	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693550;SRR7693551	SRP157937	PRJNA486005	486005	SRS3669697	SAMN09832822	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160670	9832822	GSE118554	GSM3333098	30298597	KT2440			
SRX4552622	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693552;SRR7693553	SRP157937	PRJNA486005	486005	SRS3669698	SAMN09832821	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160671	9832821	GSE118554	GSM3333099	30298597	KT2440			
SRX4552623	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693554;SRR7693555	SRP157937	PRJNA486005	486005	SRS3669699	SAMN09832820	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160672	9832820	GSE118554	GSM3333100	30298597	KT2440			
SRX4552624	2018-10-23 16:42:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR7693556;SRR7693557	SRP157937	PRJNA486005	486005	SRS3669700	SAMN09832819	SRA758600	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6160673	9832819	GSE118554	GSM3333101	30298597	KT2440			
SRX515628	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233849	SRP041128	PRJNA244431	244431	SRS591408	SAMN02726048	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715275	2726048	GSE56749	GSM1368025	25581266				
SRX515629	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233850	SRP041128	PRJNA244431	244431	SRS591409	SAMN02726057	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715276	2726057	GSE56749	GSM1368026	25581266				
SRX515630	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233851	SRP041128	PRJNA244431	244431	SRS591410	SAMN02726050	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715277	2726050	GSE56749	GSM1368027	25581266				
SRX515631	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233852	SRP041128	PRJNA244431	244431	SRS591411	SAMN02726046	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715278	2726046	GSE56749	GSM1368028	25581266				
SRX515632	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233853	SRP041128	PRJNA244431	244431	SRS591412	SAMN02726053	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715279	2726053	GSE56749	GSM1368029	25581266				
SRX515633	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233854	SRP041128	PRJNA244431	244431	SRS591413	SAMN02726049	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715280	2726049	GSE56749	GSM1368030	25581266				
SRX515634	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233855	SRP041128	PRJNA244431	244431	SRS591414	SAMN02726047	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715281	2726047	GSE56749	GSM1368031	25581266				
SRX515635	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233856	SRP041128	PRJNA244431	244431	SRS591415	SAMN02726058	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715282	2726058	GSE56749	GSM1368032	25581266				
SRX515636	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233857	SRP041128	PRJNA244431	244431	SRS591416	SAMN02726052	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715283	2726052	GSE56749	GSM1368033	25581266				
SRX515637	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233858	SRP041128	PRJNA244431	244431	SRS591417	SAMN02726054	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715284	2726054	GSE56749	GSM1368034	25581266				
SRX515638	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233859	SRP041128	PRJNA244431	244431	SRS591418	SAMN02726061	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715285	2726061	GSE56749	GSM1368035	25581266				
SRX515639	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233860	SRP041128	PRJNA244431	244431	SRS591419	SAMN02726055	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715286	2726055	GSE56749	GSM1368036	25581266				
SRX515640	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233861	SRP041128	PRJNA244431	244431	SRS591420	SAMN02726051	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715287	2726051	GSE56749	GSM1368037	25581266				
SRX515641	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233862	SRP041128	PRJNA244431	244431	SRS591421	SAMN02726063	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715288	2726063	GSE56749	GSM1368038	25581266				
SRX515642	2015-01-20 16:20:05	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR1233863	SRP041128	PRJNA244431	244431	SRS591422	SAMN02726060	SRA157532	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	715289	2726060	GSE56749	GSM1368039	25581266				
